success,inflection,accy,a1,b1,a2,b2,tag,cpuInter,memInter
True,64.0,0.7120728112518933,38.582627118726045,3729.391525431862,1458.9282247662234,-84545.87017091409,ComposeReview_unique-id-service,1.2000000000000002,2400.0
True,56.0,0.9047951871434362,52.75312500011282,2060.5625000044943,1552.034102979167,-80433.22010169053,ComposeReview_unique-id-service,1.2000000000000002,3200.0
True,56.0,0.7984286957836314,205.74642727458829,-3069.8642280881713,980.7253699201145,-47785.177979412314,ComposeReview_unique-id-service,1.6,800.0
True,76.0,0.4484810067123842,1795.3490338715849,-69235.87811293718,315.2909723517356,47581.7920860792,ComposeReview_unique-id-service,0.4,2400.0
True,48.0,0.9527181063393426,11.650000000000071,659.5999999999974,1634.148955115507,-60128.75871343677,ComposeReview_unique-id-service,0.4,1600.0
True,72.0,0.851338437765504,0.862200598802094,61.630538922287954,0.6900470219428941,69.7907523512475,ComposeReview_review-storage-service,0.8,2400.0
True,48.0,0.8681167617977916,1.2718749999999954,90.36250000000014,0.5248489185740282,64.14500636146076,ComposeReview_review-storage-service,0.8,1600.0
True,68.0,0.8282797194718705,1.2393442622956021,46.3622950820662,1.059876438727279,57.08075490872084,ComposeReview_review-storage-service,0.4,1600.0
True,52.0,0.9009929658527343,0.05062499999792025,107.80500000023324,1.2198553054667165,22.35948553059321,ComposeReview_review-storage-service,0.8,800.0
True,48.0,0.85537672263524,109.43749960640264,-3339.333317589438,16.955819691076368,1151.2691189959971,ComposeReview_nginx,0.8,800.0
True,68.0,0.38727218299044014,917.5588201051066,-32626.287812132214,772.3288914311222,-31696.48243992083,ComposeReview_unique-id-service,1.6,1600.0
True,56.0,0.8712799966665099,10.62410714285709,947.2964285714287,24.94467401731012,-156.21818791980476,ComposeReview_nginx,0.4,3200.0
True,76.0,0.8927426730112533,0.13507803297809073,117.83716136656807,0.8740781249997235,58.64168750012591,ComposeReview_review-storage-service,1.6,1600.0
True,56.0,0.8589702541738755,41.148369565305046,3867.804347834517,1409.6191744088924,-72100.60072390818,ComposeReview_unique-id-service,1.6,3200.0
True,56.0,0.8232575496535712,195.4811463585002,-2264.2412406230715,1245.3620303957268,-63607.43097674194,ComposeReview_unique-id-service,1.6,2400.0
True,48.0,0.8593852655312112,-2327.024999999999,105209.39999999997,28.703800607347873,1338.5537854280158,ComposeReview_nginx,1.6,3200.0
True,56.0,0.801739340261882,417.21874999996567,15528.750000001342,943.2988921850315,-50518.563272051506,ComposeReview_text-service,1.6,2400.0
True,68.0,0.6076571592455402,397.2980841266462,-12438.63437775887,637.1483010171495,-26731.90577213073,ComposeReview_text-service,1.6,1600.0
True,48.0,0.9310356466621049,-34.25000000000004,1630.4500000000019,1.052765256588186,62.48765603342121,ComposeReview_review-storage-service,1.6,2400.0
True,56.0,0.833123614178097,119.0374999999989,-4300.149999999951,9.611785714304414,1677.1304761941367,ComposeReview_nginx,0.8,2400.0
True,76.0,0.9042142859297571,0.7673032407402275,70.63541666681877,1.4496143057513313,20.087307152916733,ComposeReview_review-storage-service,1.6,800.0
True,76.0,0.9025965876005713,0.44653253424536843,86.99297945224228,1.2977534562218462,25.100172811112497,ComposeReview_review-storage-service,1.6,3200.0
True,76.0,0.6095381793049149,208.55712501125367,267.7851585195567,1287.9544495012274,-69358.20695344794,ComposeReview_text-service,1.2000000000000002,800.0
True,60.0,0.870107439414828,129.82750216625928,-4042.9751057209987,1.1462449083506296,2960.672097766123,ComposeReview_nginx,1.2000000000000002,2400.0
True,76.0,0.8235621549135888,19.644419642897756,1701.0500000037111,67.85840141626781,-2452.9443899835633,ComposeReview_nginx,1.2000000000000002,3200.0
True,68.0,0.5134039751591963,918.0220654063571,-37624.94162200831,12.870469961266167,1461.47829457683,ComposeReview_nginx,1.2000000000000002,1600.0
True,56.0,0.8636559739500281,23.02500000000005,3567.449999999996,973.992473467678,-50860.22928072033,ComposeReview_text-service,1.6,3200.0
True,76.0,0.8256045281418676,1.0740131608644352,41.63947354594084,1.201962209302763,29.366860465178352,ComposeReview_review-storage-service,0.4,2400.0
True,56.0,0.9226169992726507,0.019886363634230353,88.83181818200953,0.09868303571231962,84.66395833351582,ComposeReview_review-storage-service,0.4,3200.0
True,72.0,0.9206946783504206,0.09912280701557985,90.02982456159762,0.2698123991377298,82.82532275434734,ComposeReview_review-storage-service,0.8,3200.0
True,68.0,0.944891052504931,0.2844594594578991,88.8405405407321,1.4066917293241976,20.70443609026821,ComposeReview_review-storage-service,1.2000000000000002,800.0
True,72.0,0.9366082261857445,1.1494565217394572,47.87173913053695,1.0202490982867882,54.57747971156864,ComposeReview_review-storage-service,1.2000000000000002,2400.0
True,72.0,0.9584758721356756,0.17678571428391676,83.7928571430378,0.9900106837606604,26.814957265013682,ComposeReview_review-storage-service,1.2000000000000002,3200.0
True,72.0,0.730578392925735,842.2842857142815,-40897.4357142855,1545.9513028482472,-90648.20146640019,ComposeReview_text-service,0.4,800.0
